Id,MSSubClass,MSZoning_0,MSZoning_1,MSZoning_2,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Condition1_0,Condition1_1,Condition1_2,Condition1_3,Condition2_0,Condition2_1,Condition2_2,Condition2_3,BldgType_0,BldgType_1,BldgType_2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_0,RoofStyle_1,RoofStyle_2,RoofMatl_0,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_0,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior2nd_0,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrArea,ExterQual,ExterCond,Foundation_0,Foundation_1,Foundation_2,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_0,Heating_1,Heating_2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType_0,SaleType_1,SaleType_2,SaleType_3,SaleCondition_0,SaleCondition_1,SaleCondition_2,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_ELO,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SalePrice
45,20,0,0,1,70.0,7945,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,6,1959,1959,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,2,179.0,3,506.0,465.0,1150.0,0,0,1,0,1,1150,0,0,1150,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1959.0,2,1.0,300.0,3,3,0,0,0,0,0,0,0,5,0,5,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,141000
46,120,0,0,1,61.0,7658,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,9,5,2005,2005,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,412.0,0,2,0,0,1,1,3,4,1,456.0,6,0.0,1296.0,1752.0,0,0,1,0,1,1752,0,0,1752,1.0,0.0,2,0,2,1,0,6,0,1,4,2,2005.0,2,2.0,576.0,3,3,0,196,82,0,0,0,0,5,0,2,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,319900
47,50,0,0,1,48.0,12822,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,3,7,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,1,3,4,1,1351.0,6,0.0,83.0,1434.0,0,0,1,0,1,1518,631,0,2149,1.0,0.0,1,1,1,1,1,6,0,1,5,2,2003.0,2,2.0,670.0,3,3,0,168,43,0,0,198,0,5,0,8,2009,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,239686
48,20,1,0,0,84.0,11096,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,1,24.0,6,0.0,1632.0,1656.0,0,0,1,0,1,1656,0,0,1656,0.0,0.0,2,0,3,1,1,7,0,0,0,2,2006.0,2,3.0,826.0,3,3,0,0,146,0,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,249700
50,20,0,0,1,66.0,7742,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1966,1966,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,4,3,763.0,6,0.0,192.0,955.0,0,0,1,0,1,955,0,0,955,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1966.0,3,1.0,386.0,3,3,0,0,0,0,0,0,0,2,0,1,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,127000
51,60,0,0,1,0.0,13869,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,6,1997,1997,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,2,1,182.0,6,0.0,612.0,794.0,0,0,1,1,1,794,676,0,1470,0.0,1.0,2,0,3,1,2,6,0,0,0,2,1997.0,1,2.0,388.0,3,3,0,0,75,0,0,0,0,5,0,7,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,177000
52,50,0,1,0,52.0,6240,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,6,6,1934,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,0,1,3,3,4,6,0.0,6,0.0,816.0,816.0,0,0,1,2,1,816,0,360,1176,0.0,0.0,1,0,3,1,2,6,0,1,4,6,1985.0,3,2.0,528.0,3,3,0,112,0,0,0,0,0,2,400,9,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,114500
53,90,0,1,0,110.0,8472,0,0,2,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,5,5,1963,1963,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,3,2,0,1,0,2,3,1,5,104.0,1,712.0,0.0,816.0,0,0,1,2,0,816,0,0,816,1.0,0.0,1,0,2,1,2,5,0,0,0,5,1963.0,3,2.0,516.0,3,3,0,106,0,0,0,0,0,5,0,5,2010,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,110000
55,80,0,0,1,60.0,7134,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7,5,5,1955,1955,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,0,3,3,4,2,384.0,6,0.0,0.0,384.0,0,0,1,2,1,1360,0,0,1360,0.0,0.0,1,0,3,1,2,6,1,1,3,6,1962.0,3,2.0,572.0,3,3,0,0,50,0,0,0,0,2,0,2,2007,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,130000
56,20,0,0,1,100.0,10175,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,6,5,1964,1964,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,272.0,2,2,0,1,0,3,3,4,3,490.0,6,0.0,935.0,1425.0,0,0,1,1,1,1425,0,0,1425,0.0,0.0,2,0,3,1,2,7,0,1,4,2,1964.0,2,2.0,576.0,3,3,0,0,0,0,407,0,0,5,0,7,2008,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,180500
57,160,1,0,0,24.0,2645,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,4,8,5,1999,2000,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,456.0,1,2,0,0,1,2,3,4,1,649.0,6,0.0,321.0,970.0,0,0,1,0,1,983,756,0,1739,1.0,0.0,2,1,3,1,1,7,0,0,0,2,1999.0,1,2.0,480.0,3,3,0,115,0,0,0,0,0,5,0,8,2009,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,172500
58,60,0,0,1,89.0,11645,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,2004,2004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,4,6,0.0,6,0.0,860.0,860.0,0,0,1,0,1,860,860,0,1720,0.0,0.0,2,1,3,1,1,7,0,0,0,2,2004.0,2,2.0,565.0,3,3,0,0,70,0,0,0,0,5,0,8,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,196500
60,20,0,0,1,60.0,7200,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1972,1972,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,2,2,0,1,0,3,3,2,2,632.0,6,0.0,148.0,780.0,0,0,1,0,1,780,0,0,780,0.0,0.0,1,0,2,1,2,4,0,0,0,6,1973.0,3,1.0,352.0,3,3,0,196,0,0,0,0,0,2,0,1,2008,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,124900
61,20,0,0,1,63.0,13072,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,6,5,2004,2004,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,0,1,2,3,4,2,941.0,6,0.0,217.0,1158.0,0,0,1,0,1,1158,0,0,1158,1.0,0.0,1,1,3,1,1,5,0,0,0,6,2006.0,3,2.0,576.0,3,3,0,0,50,0,0,0,0,5,0,5,2006,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,158000
62,75,0,1,0,60.0,7200,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,5,5,7,1920,1996,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,2,0,1,1,3,4,4,6,0.0,6,0.0,530.0,530.0,0,0,1,2,0,581,530,0,1111,0.0,0.0,1,0,3,1,3,6,0,0,0,6,1935.0,3,1.0,288.0,3,3,2,0,0,144,0,0,0,5,0,3,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,101000
63,120,0,0,1,44.0,6442,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,8,5,2006,2006,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,178.0,1,2,0,0,1,2,2,3,1,24.0,6,0.0,1346.0,1370.0,0,0,1,0,1,1370,0,0,1370,0.0,0.0,2,0,2,1,1,6,0,1,4,2,2006.0,2,2.0,484.0,3,3,0,120,49,0,0,0,0,5,0,10,2007,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,202500
64,70,0,1,0,50.0,10300,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,4,7,6,1921,1950,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0.0,2,2,0,1,1,3,3,4,6,0.0,6,0.0,576.0,576.0,0,0,1,1,1,902,808,0,1710,0.0,0.0,2,0,3,1,2,9,0,0,0,6,1990.0,3,2.0,480.0,3,3,0,12,11,64,0,0,0,1,0,4,2010,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,140000
65,60,0,0,1,0.0,9375,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1997,1998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,573.0,2,2,0,0,1,2,3,4,1,739.0,6,0.0,318.0,1057.0,0,0,1,0,1,1057,977,0,2034,1.0,0.0,2,1,3,1,1,8,0,0,0,2,1998.0,2,2.0,645.0,3,3,0,576,36,0,0,0,0,1,0,2,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,219500
66,60,0,0,1,76.0,9591,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,4,8,5,2004,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,344.0,1,2,0,0,1,1,3,2,6,0.0,6,0.0,1143.0,1143.0,0,0,1,0,1,1143,1330,0,2473,0.0,0.0,2,1,4,1,1,9,0,1,4,4,2004.0,2,3.0,852.0,3,3,0,192,151,0,0,0,0,5,0,10,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,317000
68,20,0,0,1,72.0,10665,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,2003,2003,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,167.0,1,2,0,0,1,2,3,2,1,1013.0,6,0.0,440.0,1453.0,0,0,1,0,1,1479,0,0,1479,1.0,0.0,2,0,3,1,1,7,0,0,0,2,2003.0,2,2.0,558.0,3,3,0,144,29,0,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,226000
69,30,0,1,0,47.0,4608,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,4,6,1945,1950,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,2,1,0,1,0,3,3,4,6,0.0,6,0.0,747.0,747.0,0,0,1,2,1,747,0,0,747,0.0,0.0,1,0,2,1,2,4,0,0,0,2,1945.0,3,1.0,220.0,3,3,0,0,0,0,0,0,0,5,0,6,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,80000
70,50,0,0,1,81.0,15593,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3,7,4,1953,1953,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0,1,2,0,1,0,3,3,4,3,603.0,6,0.0,701.0,1304.0,0,1,0,2,1,1304,983,0,2287,0.0,0.0,2,0,3,1,2,7,0,1,3,2,1953.0,1,2.0,667.0,3,3,0,0,21,114,0,0,0,5,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,225000
71,20,0,0,1,95.0,13651,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,7,6,1973,1973,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1115.0,2,1,0,1,0,2,3,1,2,1880.0,6,0.0,343.0,2223.0,0,0,1,0,1,2223,0,0,2223,1.0,0.0,2,0,3,1,2,8,0,2,4,2,1973.0,1,2.0,516.0,3,3,0,300,0,0,0,0,0,5,0,2,2007,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,244000
72,20,0,0,1,69.0,7599,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,4,6,1982,2006,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,2,2,0,1,0,3,3,4,2,565.0,6,0.0,280.0,845.0,0,0,1,2,1,845,0,0,845,1.0,0.0,1,0,2,1,2,4,0,0,0,6,1987.0,3,2.0,360.0,3,3,0,0,0,0,0,0,0,5,0,6,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,129500
73,60,0,0,1,74.0,10141,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,7,5,1998,1998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,40.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,832.0,832.0,0,0,1,1,1,885,833,0,1718,0.0,0.0,2,1,3,1,2,7,0,1,3,2,1998.0,1,2.0,427.0,3,3,0,0,94,0,0,291,0,5,0,12,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,185000
74,20,0,0,1,85.0,10200,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1954,2003,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,104.0,2,2,0,1,0,3,3,4,2,320.0,3,362.0,404.0,1086.0,0,0,1,1,1,1086,0,0,1086,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1989.0,3,2.0,490.0,3,3,0,0,0,0,0,0,0,3,0,5,2010,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,144900
75,50,0,1,0,60.0,5790,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,3,6,1915,1950,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,1,0,1,0,4,3,4,6,0.0,6,0.0,840.0,840.0,0,0,1,1,0,840,765,0,1605,0.0,0.0,2,0,3,2,2,8,0,0,0,6,1915.0,3,1.0,379.0,3,3,0,0,0,202,0,0,0,5,0,5,2010,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,107400
77,20,0,0,1,0.0,8475,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,7,1956,1956,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,2,0,1,0,3,3,4,2,228.0,6,0.0,724.0,952.0,0,0,1,0,1,952,0,0,952,0.0,0.0,1,0,2,1,2,4,0,0,0,6,1956.0,3,1.0,283.0,3,3,0,0,0,0,0,0,0,5,0,4,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,135750
78,50,0,1,0,50.0,8635,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,5,5,1948,2001,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,0,3,3,4,3,336.0,1,41.0,295.0,672.0,0,0,1,2,1,1072,213,0,1285,1.0,0.0,1,0,2,1,2,6,1,0,0,6,1948.0,3,1.0,240.0,3,3,0,0,0,0,0,0,0,2,0,1,2008,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,127000
80,50,0,1,0,60.0,10440,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,5,6,1910,1981,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,0,1,3,3,4,6,0.0,6,0.0,440.0,440.0,0,0,1,1,1,682,548,0,1230,0.0,0.0,1,1,2,1,2,5,0,0,0,6,1966.0,3,2.0,440.0,3,3,0,74,0,128,0,0,0,2,0,5,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,110000
81,60,0,0,1,100.0,13000,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,6,6,1968,1968,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,576.0,2,1,0,1,0,2,3,4,4,448.0,6,0.0,448.0,896.0,0,0,1,2,1,1182,960,0,2142,0.0,0.0,2,1,4,1,1,8,0,1,4,2,1968.0,1,1.0,509.0,3,3,0,0,72,0,0,252,0,5,0,6,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,193500
82,120,0,1,0,32.0,4500,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,6,5,1998,1998,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,443.0,2,1,0,0,1,1,2,4,1,1201.0,6,0.0,36.0,1237.0,0,0,1,0,1,1337,0,0,1337,1.0,0.0,2,0,2,1,2,5,0,0,0,2,1998.0,1,2.0,405.0,3,3,0,0,199,0,0,0,0,5,0,3,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,153500
83,20,0,0,1,78.0,10206,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,8,5,2007,2007,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,468.0,2,2,0,0,1,2,3,4,1,33.0,6,0.0,1530.0,1563.0,0,0,1,0,1,1563,0,0,1563,0.0,0.0,2,0,3,1,1,6,0,1,4,2,2007.0,2,3.0,758.0,3,3,0,144,99,0,0,0,0,5,0,10,2008,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,245000
84,20,0,0,1,80.0,8892,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1960,1960,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,66.0,2,2,0,1,0,3,3,4,6,0.0,6,0.0,1065.0,1065.0,0,0,1,1,1,1065,0,0,1065,0.0,0.0,1,1,3,1,2,6,0,0,0,6,1974.0,3,2.0,461.0,3,3,0,74,0,0,0,0,0,5,0,7,2007,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,126500
85,80,0,0,1,0.0,8530,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,7,7,5,1995,1996,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,22.0,2,2,0,0,1,2,3,4,6,0.0,6,0.0,384.0,384.0,0,0,1,1,1,804,670,0,1474,0.0,0.0,2,1,3,1,2,7,0,1,3,4,1995.0,1,2.0,400.0,3,3,0,120,72,0,0,0,0,5,700,5,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,168500
86,60,0,0,1,121.0,16059,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,8,5,1991,1992,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,284.0,1,2,0,1,0,2,3,4,6,0.0,6,0.0,1288.0,1288.0,0,0,1,0,1,1301,1116,0,2417,0.0,0.0,2,1,4,1,1,9,0,1,3,2,1991.0,3,2.0,462.0,3,3,0,127,82,0,0,0,0,5,0,4,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,260000
87,60,0,0,1,122.0,11911,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,5,2005,2005,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,684.0,684.0,0,0,1,0,1,684,876,0,1560,0.0,0.0,2,1,3,1,1,6,0,1,4,4,2005.0,1,2.0,400.0,3,3,0,100,38,0,0,0,0,5,0,3,2009,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,174000
88,160,1,0,0,40.0,3951,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,6,5,2009,2009,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,76.0,1,2,0,0,1,2,3,2,6,0.0,6,0.0,612.0,612.0,0,0,1,0,1,612,612,0,1224,0.0,0.0,2,1,2,1,1,4,0,0,0,6,2009.0,2,2.0,528.0,3,3,0,0,234,0,0,0,0,5,0,6,2009,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,164500
91,20,0,0,1,60.0,7200,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1950,1950,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0.0,2,2,1,0,1,6,6,5,7,0.0,7,0.0,0.0,0.0,0,0,1,2,1,1040,0,0,1040,0.0,0.0,1,0,2,1,2,4,0,0,0,6,1950.0,3,2.0,420.0,3,3,0,0,29,0,0,0,0,5,0,7,2006,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,109900
92,20,0,0,1,85.0,8500,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,3,1961,1961,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,203.0,2,2,0,1,0,3,3,4,4,600.0,6,0.0,635.0,1235.0,0,0,1,2,1,1235,0,0,1235,0.0,0.0,1,0,2,1,2,6,0,0,0,2,1961.0,3,2.0,480.0,3,3,0,0,0,0,0,0,0,3,0,12,2006,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,98600
93,30,0,0,1,80.0,13360,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,5,7,1921,2006,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,1,0,1,1,2,3,4,2,713.0,6,0.0,163.0,876.0,0,0,1,0,1,964,0,0,964,1.0,0.0,1,0,2,1,2,5,0,0,0,6,1921.0,3,2.0,432.0,3,3,0,0,0,44,0,0,0,5,0,8,2009,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,163500
95,60,0,0,1,69.0,9337,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,4,6,5,1997,1997,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,2,1,0,0,1,2,3,4,1,648.0,6,0.0,176.0,824.0,0,0,1,0,1,905,881,0,1786,1.0,0.0,2,1,3,1,1,7,0,0,0,2,1997.0,2,2.0,684.0,3,3,0,0,162,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,204750
96,60,0,0,1,0.0,9765,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,6,8,1993,1993,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,68.0,0,1,0,0,1,2,2,4,2,310.0,6,0.0,370.0,680.0,0,0,1,1,1,680,790,0,1470,0.0,0.0,2,1,3,1,2,6,0,1,3,4,1993.0,1,2.0,420.0,3,3,0,232,63,0,0,0,0,5,480,4,2009,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,185000
97,20,0,0,1,78.0,10264,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,7,5,1999,1999,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,183.0,1,2,0,0,1,2,3,2,2,1162.0,6,0.0,426.0,1588.0,0,0,1,0,1,1588,0,0,1588,0.0,0.0,2,0,3,1,1,6,0,0,0,2,1999.0,2,2.0,472.0,3,3,0,158,29,0,0,0,0,5,0,8,2006,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,214000
98,20,0,0,1,73.0,10921,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,4,5,1965,1965,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,48.0,2,2,0,1,0,3,3,4,4,520.0,6,0.0,440.0,960.0,0,0,1,2,1,960,0,0,960,1.0,0.0,1,0,3,1,2,6,0,0,0,2,1965.0,1,1.0,432.0,3,3,1,120,0,0,0,0,0,5,0,5,2007,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,94750
99,30,0,0,1,85.0,10625,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,5,1920,1950,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0.0,2,2,0,1,1,3,3,4,2,108.0,6,0.0,350.0,458.0,0,0,1,3,0,835,0,0,835,0.0,0.0,1,0,2,1,2,5,0,0,0,3,1920.0,3,1.0,366.0,4,3,0,0,0,77,0,0,0,5,400,5,2010,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,83000
